"{'certainty_thresholds': 0.25, 'consider_certainty': False, 'n_components': 5, 't_maxs': 0.6499999999999999, 't_mins': 0.0}",svm_rbf,0.6415178571428571,"[[ 85  74]
 [ 40 119]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': False, 'n_components': 6, 't_maxs': 0.825, 't_mins': 0.1}",RandomForest,0.6415178571428571,"[[ 94  65]
 [ 49 110]]"
"{'certainty_thresholds': 0.4375, 'consider_certainty': False, 'n_components': 5, 't_maxs': 0.6499999999999999, 't_mins': 0.0}",svm_rbf,0.6415178571428571,"[[ 85  74]
 [ 40 119]]"
"{'certainty_thresholds': 0.4375, 'consider_certainty': False, 'n_components': 6, 't_maxs': 0.825, 't_mins': 0.1}",RandomForest,0.6415178571428571,"[[ 94  65]
 [ 49 110]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': False, 'n_components': 5, 't_maxs': 0.6499999999999999, 't_mins': 0.0}",svm_rbf,0.6415178571428571,"[[ 85  74]
 [ 40 119]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': False, 'n_components': 6, 't_maxs': 0.825, 't_mins': 0.1}",RandomForest,0.6415178571428571,"[[ 94  65]
 [ 49 110]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.6499999999999999, 't_mins': 0.2}",RandomForest,0.6415178571428571,"[[100  59]
 [ 55 104]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': False, 'n_components': 5, 't_maxs': 0.6499999999999999, 't_mins': 0.0}",svm_rbf,0.6415178571428571,"[[ 85  74]
 [ 40 119]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': False, 'n_components': 6, 't_maxs': 0.825, 't_mins': 0.1}",RandomForest,0.6415178571428571,"[[ 94  65]
 [ 49 110]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': False, 'n_components': 5, 't_maxs': 0.6499999999999999, 't_mins': 0.0}",svm_rbf,0.6415178571428571,"[[ 85  74]
 [ 40 119]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': False, 'n_components': 6, 't_maxs': 0.825, 't_mins': 0.1}",RandomForest,0.6415178571428571,"[[ 94  65]
 [ 49 110]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.3, 't_mins': 0.0}",RandomForest,0.6414682539682539,"[[ 99  60]
 [ 54 105]]"
"{'certainty_thresholds': 0.8125, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.3, 't_mins': 0.0}",RandomForest,0.6414682539682539,"[[107  52]
 [ 62  97]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 3, 't_maxs': 0.825, 't_mins': 0.0}",RandomForest,0.6414186507936508,"[[104  55]
 [ 59 100]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 5, 't_maxs': 0.825, 't_mins': 0.1}",RandomForest,0.6414186507936508,"[[ 96  63]
 [ 51 108]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 8, 't_maxs': 1.0, 't_mins': 0.2}",RandomForest,0.6414186507936508,"[[103  56]
 [ 58 101]]"
"{'certainty_thresholds': 1.0, 'consider_certainty': True, 'n_components': 7, 't_maxs': 0.825, 't_mins': 0.2}",RandomForest,0.6413690476190477,"[[102  57]
 [ 57 102]]"
"{'certainty_thresholds': 0.25, 'consider_certainty': True, 'n_components': 5, 't_maxs': 1.0, 't_mins': 0.0}",RandomForest,0.6413194444444444,"[[ 99  60]
 [ 54 105]]"
"{'certainty_thresholds': 0.625, 'consider_certainty': True, 'n_components': 4, 't_maxs': 0.3, 't_mins': 0.1}",RandomForest,0.6413194444444444,"[[108  51]
 [ 63  96]]"
